"aphiaID";"kingdom";"phylum";"class";"order";"family";"genus"
1738998;"Protozoa";"Amoebozoa";"Discosea";"Glycostylida";"Paramoebidae";"Paramoeba"
373128;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Herposiphonia"
845509;"Animalia";"Porifera";"Demospongiae";"Suberitida";NA;NA
599664;"Chromista";"Myzozoa";"Dinophyceae";"Gymnodiniales";"Kareniaceae";NA
452053;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Calappidae";"Calappa"
361259;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Calanidae";"Cosmocalanus"
845506;"Animalia";"Porifera";"Demospongiae";"Clionaida";NA;NA
109566;"Chromista";"Myzozoa";"Dinophyceae";"Prorocentrales";"Prorocentraceae";"Prorocentrum"
5949;"Animalia";"Chaetognatha";"Sagittoidea";NA;NA;NA
209298;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Pseudamia"
209205;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Nemanthias"
136027;"Animalia";"Annelida";NA;"Sipuncula";"Phascolosomatidae";"Apionsoma"
376361;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Thalassiosirales";"Skeletonemaceae";"Skeletonema"
135479;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Physaliidae";"Physalia"
577521;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Naviculales";"Naviculaceae";"Fistulifera"
143914;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Laurencia"
135495;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Agalmatidae";"Nanomia"
135073;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Caryophylliidae";NA
145756;"Plantae";"Rhodophyta";"Florideophyceae";"Nemaliales";"Liagoraceae";"Liagora"
206938;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Pocilloporidae";"Pocillopora"
209501;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Calappidae";"Calappa"
266708;"Animalia";"Chaetognatha";"Sagittoidea";"Aphragmophora";"Sagittidae";"Aidanosagitta"
1361155;"Plantae";"Chlorophyta";NA;NA;NA;"Chloropicon"
106350;"Animalia";"Ctenophora";"Tentaculata";"Lobata";"Bolinopsidae";"Bolinopsis"
143716;"Chromista";"Ochrophyta";"Phaeophyceae";"Dictyotales";"Dictyotaceae";NA
117385;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Campanulariidae";"Obelia"
219058;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Stethojulis"
336428;"Animalia";"Annelida";"Polychaeta";NA;"Chaetopteridae";"Chaetopterus"
208857;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Portunidae";"Thalamita"
135079;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Pocilloporidae";NA
882;"Animalia";"Annelida";NA;NA;NA;NA
557899;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Portunidae";"Cycloachelous"
5950;"Animalia";"Chaetognatha";"Sagittoidea";"Aphragmophora";NA;NA
732217;"Animalia";"Echinodermata";"Holothuroidea";"Holothuriida";"Holothuriidae";"Holothuria"
218526;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";"Gerres"
277817;"Animalia";"Chordata";"Teleostei";"Mulliformes";"Mullidae";"Parupeneus"
219265;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Cirripectes"
873617;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Cirratulidae";"Ctenodrilus"
120622;"Protozoa";"Amoebozoa";"Discosea";"Glycostylida";"Paramoebidae";"Paramoeba"
206153;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Sarcophytidae";"Lobophytum"
210764;"Animalia";"Echinodermata";"Holothuroidea";"Holothuriida";"Holothuriidae";"Bohadschia"
175584;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Naviculales";"Phaeodactylaceae";"Phaeodactylum"
150943;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Sciaridae";NA
1363;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";NA;NA
138054;"Animalia";"Mollusca";"Gastropoda";"Cephalaspidea";"Haminoeidae";"Haminoea"
369984;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Palisada"
249965;"Animalia";"Chordata";"Ascidiacea";"Phlebobranchia";"Ascidiidae";"Ascidia"
218695;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Monodactylidae";"Monodactylus"
132300;"Animalia";"Porifera";"Demospongiae";"Dendroceratida";"Darwinellidae";"Chelonaplysilla"
216688;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Cerithium"
219090;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Hipposcarus"
1130;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";NA;NA
206485;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Poritidae";"Porites"
190549;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Microcionidae";"Clathria"
157411;"Animalia";"Porifera";"Demospongiae";"Clionaida";"Clionaidae";"Pione"
217884;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinidae";"Hypoatherina"
345601;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Halichondriidae";"Hymeniacidon"
120552;"Protozoa";"Amoebozoa";"Discosea";"Glycostylida";"Paramoebidae";"Paramoeba"
820772;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Niphatidae";"Gelliodes"
125269;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Alcyoniidae";NA
131847;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Petrosiidae";"Petrosia"
577142;"Animalia";"Porifera";"Demospongiae";"Biemnida";"Biemnidae";"Sigmaxinella"
832130;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Bacillariales";"Bacillariaceae";"Pseudo-nitzschia"
221006;"Animalia";"Chordata";"Leptocardii";NA;"Branchiostomatidae";"Asymmetron"
209127;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Xanthidae";"Pilodius"
208871;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Portunidae";"Thalamita"
144157;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Cystocloniaceae";"Hypnea"
211768;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Acanthophora"
1307;"Animalia";"Arthropoda";"Hexapoda";NA;NA;NA
170894;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Suberitidae";"Terpios"
1329;"Protozoa";"Amoebozoa";"Discosea";"Glycostylida";"Paramoebidae";NA
219263;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Cirripectes"
409099;"Animalia";"Arthropoda";"Malacostraca";"Stomatopoda";"Nannosquillidae";"Pullosquilla"
213914;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Spongitidaceae";"Neogoniolithon"
190629;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Microcionidae";"Clathria"
209828;"Animalia";"Annelida";"Polychaeta";"Eunicida";"Eunicidae";"Eunice"
137928;"Animalia";"Mollusca";"Gastropoda";NA;"Plakobranchidae";"Elysia"
605965;"Animalia";"Mollusca";"Gastropoda";"Pteropoda";"Heliconoididae";"Heliconoides"
1061722;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Portunidae";"Xiphonectes"
213377;"Animalia";"Echinodermata";"Echinoidea";"Diadematoida";"Diadematidae";"Echinothrix"
220381;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Hexabranchidae";"Hexabranchus"
1071;"Animalia";"Arthropoda";"Malacostraca";NA;NA;NA
125434;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Ophichthidae";NA
117030;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Campanulariidae";"Clytia"
192516;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Mycalidae";"Mycale"
623233;"Plantae";"Rhodophyta";"Florideophyceae";"Gelidiales";"Gelidiellaceae";"Gelidiella"
327163;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Iphionidae";"Iphione"
104259;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Acartiidae";"Acartia"
131599;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";NA;NA
216616;"Animalia";"Mollusca";"Bivalvia";"Mytilida";"Mytilidae";"Brachidontes"
205558;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Aetobatidae";"Aetobatus"
219875;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Balistidae";"Balistoides"
220477;"Animalia";"Cnidaria";"Scyphozoa";"Semaeostomeae";"Pelagiidae";"Pelagia"
239329;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Spongitidaceae";"Neogoniolithon"
863427;"Animalia";"Mollusca";"Gastropoda";"Pleurobranchida";"Pleurobranchidae";"Berthellina"
1043477;"Animalia";"Chordata";"Teleostei";"Mugiliformes";"Mugilidae";"Crenimugil"
224652;"Animalia";"Mollusca";"Gastropoda";"Aplysiida";"Aplysiidae";"Dolabrifera"
1372763;"Chromista";"Ochrophyta";"Phaeophyceae";"Dictyotales";"Dictyotaceae";"Lobophora"
114452;"Animalia";"Gastrotricha";NA;"Macrodasyida";"Macrodasyidae";"Urodasys"
459522;"Animalia";"Echinodermata";"Asteroidea";"Valvatida";"Asterinidae";"Aquilonastra"
1310102;"Animalia";"Mollusca";"Gastropoda";"Cephalaspidea";"Haminoeidae";"Haminoea"
125518;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";NA
346293;"Animalia";"Arthropoda";"Copepoda";"Cyclopoida";"Sapphirinidae";"Copilia"
1053449;"Animalia";"Mollusca";"Gastropoda";"Aplysiida";"Aplysiidae";"Dolabrifera"
207674;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";"Tridacna"
360157;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Pontellidae";"Pontella"
220506;"Animalia";"Cnidaria";"Hexacorallia";"Actiniaria";"Aliciidae";"Triactis"
117267;"Animalia";"Cnidaria";"Hydrozoa";"Narcomedusae";"Solmundaeginidae";"Solmundella"
531450;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Bacillariales";"Bacillariaceae";"Pseudo-nitzschia"
166302;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Chalinidae";"Cladocroce"
168186;"Animalia";"Porifera";"Demospongiae";"Biemnida";"Rhabderemiidae";"Rhabderemia"
207573;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Percnidae";"Percnon"
558094;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Macrophthalmidae";"Chaenostoma"
135419;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Diphyidae";"Diphyes"
599288;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Facelinidae";"Favorinus"
149208;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Naviculales";"Pinnulariaceae";"Pinnularia"
209116;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Xanthidae";"Etisus"
1360725;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Wilsonosiphonia"
167444;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Acarnidae";"Paracornulum"
219474;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Gnatholepis"
272726;"Animalia";"Chordata";"Teleostei";"Myctophiformes";"Myctophidae";"Myctophum"
207537;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Grapsidae";"Metopograpsus"
1314369;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Discodorididae";"Halgerda"
131843;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Niphatidae";"Hemigellius"
376277;"Plantae";"Chlorarachniophyta";"Chlorarachniophyceae";"Chlorarachniales";"Chlorarachniaceae";"Bigelowiella"
266509;"Animalia";"Annelida";NA;"Sipuncula";"Siphonosomatidae";"Siphonosoma"
852;"Plantae";"Rhodophyta";NA;NA;NA;NA
132444;"Animalia";"Porifera";"Demospongiae";"Dictyoceratida";"Thorectidae";"Fasciospongia"
109399;"Chromista";"Myzozoa";"Dinophyceae";"Suessiales";NA;NA
145123;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Corallinaceae";"Jania"
144439;"Plantae";"Rhodophyta";"Florideophyceae";"Bonnemaisoniales";"Bonnemaisoniaceae";"Asparagopsis"
1361151;"Plantae";"Chlorophyta";NA;NA;NA;"Chloropicon"
104730;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Pontellidae";"Labidocera"
207539;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Grapsidae";"Pachygrapsus"
170520;"Animalia";"Porifera";"Demospongiae";"Clionaida";"Clionaidae";"Pione"
131642;"Animalia";"Porifera";"Demospongiae";"Axinellida";"Raspailiidae";NA
494464;"Animalia";"Mollusca";"Gastropoda";NA;"Plakobranchidae";"Elysia"
131641;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Microcionidae";NA
409170;"Animalia";"Arthropoda";"Malacostraca";"Stomatopoda";"Squillidae";"Alima"
801;"Plantae";"Chlorophyta";NA;NA;NA;NA
106769;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Xanthidae";NA
446803;"Animalia";"Cnidaria";"Hexacorallia";"Actiniaria";"Andvakiidae";"Andvakia"
1720849;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Halichondriidae";"Halichondria"
231813;"Chromista";"Myzozoa";"Dinophyceae";"Suessiales";"Suessiaceae";NA
582220;"Protozoa";"Loukozoa";"Malawimonadea";"Malawimonadida";NA;NA
107122;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Luciferidae";"Lucifer"
216954;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Rissoinidae";"Rissoina"
220058;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Cantherhines"
165886;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Halichondriidae";"Hymeniacidon"
608356;"Chromista";"Ochrophyta";"Raphidophyceae";"Chattonellales";"Vacuolariaceae";"Haramonas"
218976;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Gomphosus"
103456;"Animalia";"Chordata";"Ascidiacea";"Aplousobranchia";"Didemnidae";"Didemnum"
152189;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Sphaeronectidae";"Sphaeronectes"
219626;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus"
168148;"Animalia";"Porifera";"Demospongiae";"Axinellida";"Raspailiidae";"Axechina"
120624;"Protozoa";"Amoebozoa";"Discosea";"Glycostylida";"Paramoebidae";"Paramoeba"
131907;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Mycalidae";"Mycale"
346477;"Animalia";"Arthropoda";"Copepoda";"Cyclopoida";"Corycaeidae";"Farranula"
131636;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Chalinidae";NA
330566;"Animalia";"Annelida";"Polychaeta";NA;"Chaetopteridae";"Phyllochaetopterus"
495535;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Naviculales";"Naviculaceae";"Haslea"
166430;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Chalinidae";"Haliclona"
207446;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Merulinidae";"Favites"
1075035;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Cypraeidae";"Naria"
131637;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Niphatidae";NA
196555;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Diphyidae";"Lensia"
1373799;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Macrophthalmidae";"Macrophthalmus"
100889;"Animalia";"Cnidaria";"Hexacorallia";"Actiniaria";"Edwardsiidae";"Edwardsia"
123456;"Animalia";"Echinodermata";"Holothuroidea";"Holothuriida";"Holothuriidae";"Holothuria"
130376;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Nereididae";"Leonnates"
266249;"Animalia";"Chaetognatha";"Sagittoidea";"Aphragmophora";"Sagittidae";"Ferosagitta"
131834;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Chalinidae";"Haliclona"
149115;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Rhizosoleniales";"Rhizosoleniaceae";"Rhizosolenia"
1296050;"Animalia";"Mollusca";"Gastropoda";NA;"Hermaeidae";"Polybranchia"
288925;"Animalia";"Cnidaria";"Hexacorallia";"Actiniaria";"Boloceroididae";"Boloceroides"
143907;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Chondrophycus"
103433;"Protozoa";"Sulcozoa";"Apusomonadea";"Apusomonadida";"Apusomonadidae";"Thecamonas"
495626;"Plantae";"Rhodophyta";"Florideophyceae";"Nemaliales";"Liagoraceae";"Ganonema"
17639;"Chromista";"Cryptophyta";"Cryptophyceae";NA;NA;NA
249731;"Chromista";"Haptophyta";"Pavlovophyceae";"Pavlovales";"Pavlovaceae";"Pavlova"
1455975;"Animalia";"Chordata";"Mammalia";"Primates";"Hominidae";NA
219061;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Stethojulis"
573955;"Chromista";"Cryptophyta";"Cryptophyceae";"Pyrenomonadales";"Geminigeraceae";"Proteomonas"
369190;"Chromista";"Haptophyta";NA;NA;NA;NA
217919;"Animalia";"Chordata";"Teleostei";"Holocentriformes";"Holocentridae";"Myripristis"
212256;"Animalia";"Chordata";"Teleostei";"Albuliformes";"Albulidae";"Albula"
219996;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Caesionidae";"Caesio"
212859;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Plectroglyphidodon"
212081;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lethrinidae";"Lethrinus"
297317;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Ostorhinchus"
712645;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Ostorhinchus"
204246;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Microdesmidae";"Ptereleotris"
1035195;"Animalia";"Chordata";"Amphibia";"Caudata";"Salamandridae";NA
181376;"Animalia";"Mollusca";"Cephalopoda";"Sepiida";"Sepiidae";"Sepia"
989022;"Animalia";"Arthropoda";"Hexapoda";"Lepidoptera";NA;NA
220840;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Paracalanidae";"Paracalanus"
212783;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Amphiprion"
145614;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Cystocloniaceae";"Calliblepharis"
444481;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Sesarmidae";"Armases"
989033;"Animalia";"Arthropoda";"Hexapoda";"Lepidoptera";"Nymphalidae";NA
840906;"Chromista";"Myzozoa";"Dinophyceae";"Gymnodiniales";"Gymnodiniaceae";"Nusuttodinium"
1489423;"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Buprestidae";NA
426332;"Animalia";"Arthropoda";"Hexapoda";"Orthoptera";"Acrididae";NA
444616;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Sesarmidae";"Parasesarma"
366970;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Aeglidae";"Aegla"
509933;"Animalia";"Arthropoda";"Arachnida";"Scorpiones";NA;NA
150467;"Animalia";"Arthropoda";"Arachnida";"Araneae";NA;NA
428971;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Conidae";"Conasprella"
272496;"Animalia";"Chordata";"Teleostei";"Gadiformes";"Moridae";"Physiculus"
217348;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";"Carcharhinus"
117285;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Aglaopheniidae";"Aglaophenia"
209965;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Sarcophytidae";"Lobophytum"
248344;"Animalia";"Arthropoda";"Hexapoda";"Trichoptera";"Hydropsychidae";NA
150711;"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Chrysomelidae";NA
158577;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Moringuidae";"Moringua"
218490;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
217922;"Animalia";"Chordata";"Teleostei";"Holocentriformes";"Holocentridae";"Myripristis"
141268;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Rissoidae";"Cingula"
196069;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";NA;NA
2689;"Animalia";"Chordata";NA;"Testudines";NA;NA
159384;"Animalia";"Chordata";"Aves";"Passeriformes";NA;NA
125431;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";NA
203909;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Ephippidae";"Platax"
372226;"Plantae";"Rhodophyta";"Florideophyceae";"Gracilariales";"Gracilariaceae";"Gracilaria"
1397798;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Adelotremus"
151420;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Eleotridae";NA
277460;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Pseudanthias"
1489191;"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Cicadidae";NA
218168;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Aethaloperca"
131807;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Halichondriidae";"Halichondria"
276511;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Gobiosoma"
1149334;"Animalia";"Mollusca";"Gastropoda";"Stylommatophora";"Camaenidae";"Quistrachia"
890532;"Animalia";"Arthropoda";"Hexapoda";"Odonata";"Coenagrionidae";"Ischnura"
204736;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Bathygobius"
125451;"Animalia";"Chordata";"Teleostei";"Beloniformes";"Belonidae";NA
151498;"Animalia";"Chordata";"Teleostei";"Mugiliformes";"Mugilidae";"Crenimugil"
218498;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
204455;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Vanderhorstia"
117628;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Halopterididae";"Antennella"
272185;"Animalia";"Chordata";"Teleostei";"Beloniformes";"Hemiramphidae";"Hyporhamphus"
105689;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";NA
1360;"Animalia";"Cnidaria";"Hexacorallia";"Actiniaria";NA;NA
240271;"Animalia";"Arthropoda";"Pycnogonida";"Pantopoda";"Ammotheidae";"Achelia"
1417014;"Animalia";"Chordata";"Crocodylia";NA;"Alligatoridae";"Caiman"
587600;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palaemonidae";"Macrobrachium"
1566232;"Animalia";"Chordata";"Mammalia";"Dasyuromorphia";"Dasyuridae";NA
150716;"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Curculionidae";NA
1415544;"Fungi";"Ascomycota";"Dothideomycetes";"Capnodiales";"Cladosporiaceae";"Cladosporium"
105847;"Animalia";"Chordata";"Elasmobranchii";"Orectolobiformes";"Rhincodontidae";"Rhincodon"
219874;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Balistidae";"Balistapus"
206379;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Pomacanthidae";"Centropyge"
217477;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";"Gymnothorax"
